,result,table,_time,_value,_field,_measurement,asset_id
,_result,1,2026-08-28T05:31:18.446171812Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:32:25.115198038Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:33:30.193752072Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:34:35.547160567Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:35:40.742126377Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:36:45.853263385Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:37:51.088565998Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:38:56.585157931Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:40:02.510028139Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:41:07.795771553Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:42:13.555491123Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:43:19.003309869Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:44:24.401937332Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:45:29.601161367Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:46:34.865524468Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:47:39.986131934Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:48:44.966182118Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:49:50.240924842Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:50:55.361226672Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:52:01.271635664Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:53:06.534860228Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:54:12.196337615Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:55:18.305538266Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:56:25.583276674Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:57:32.49035289Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:58:38.560034483Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T05:59:44.355601916Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:00:51.624518078Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:01:58.196811157Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:03:04.823091679Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:04:10.861319978Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:05:16.331238336Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:06:21.594849178Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:07:26.793930024Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:08:32.067740512Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:09:37.29421112Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:10:42.61207249Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:11:48.354109104Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:12:53.657013438Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:13:58.870300768Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:15:04.119874097Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:16:09.568588208Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:17:15.023973924Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:18:20.126418577Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:19:25.254364392Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:20:30.52570288Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:21:36.182529182Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:22:41.897840692Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:23:47.660750477Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:24:53.637406433Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:25:59.904831501Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:27:05.126416858Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:28:10.186362544Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:29:15.956383905Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:30:21.171673188Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:31:26.56723979Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:32:31.721497958Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:33:36.807272711Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:34:42.141070085Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:35:47.290868433Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:36:52.457221395Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:37:57.497797989Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:39:02.745205166Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:40:08.513246856Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:41:13.734353874Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:42:18.924225868Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:43:24.308122076Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:44:29.666202803Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:45:34.817680132Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:46:40.967958272Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:47:47.665024083Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:48:52.914978031Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:50:00.378684518Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:51:07.174508509Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:52:13.180117568Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:53:18.481546148Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:54:24.036265115Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:55:29.279678204Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:56:34.677800771Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:57:39.901349889Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:58:45.242205228Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T06:59:50.545217266Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:01:45.421599738Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:02:49.907929188Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:03:53.998989276Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:04:58.03018361Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:06:02.218371083Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:07:06.241282907Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:08:10.214891048Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:09:14.395473134Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:10:18.463799577Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:11:23.032247364Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:12:27.057399315Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:13:31.072570622Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:14:35.019886956Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:15:38.964427902Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:16:43.387375471Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:17:47.543965394Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:18:51.527272393Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:19:55.461815057Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T07:36:05.22907969Z,0,crit_count,soil_health,soil_parcel_001
,_result,1,2026-08-28T08:22:20.370895749Z,0,crit_count,soil_health,soil_parcel_001
,_result,2,2026-08-28T04:38:07.717978056Z,0,depletion_count,soil_health,soil_parcel_001
,_result,2,2026-08-28T04:39:11.811954403Z,0,depletion_count,soil_health,soil_parcel_001
,_result,2,2026-08-28T04:40:16.018838363Z,0,depletion_count,soil_health,soil_parcel_001
